player_id,name,age,goals,assists,yellow_cards,red_cards,role,market_value
26579,Georgios Chatzizisis,48,3.0,5.0,8.0,1.0,defender,130000.0
26582,Panagiotis Glykos,40,1.0,1.0,8.0,1.0,goalkeeper,470000.0
26585,Giannis Ioannou,42,3.0,1.0,4.0,1.0,defender,140000.0
26591,Kirill Kombarov,39,5.0,22.0,31.0,1.0,defender,1060000.0
26633,Ali Al-Habsi,44,1.0,1.0,3.0,1.0,goalkeeper,1200000.0
26669,Ragnar Klavan,41,5.0,1.0,20.0,1.0,defender,840000.0
26683,Mihaita Plesan,43,5.0,5.0,3.0,1.0,midfielder,470000.0
26721,Lucas Biglia,40,26.0,28.0,77.0,1.0,midfielder,4200000.0
26727,Nicolás Navarro,41,1.0,1.0,3.0,1.0,goalkeeper,560000.0
26741,Leonel Núñez,42,1.0,5.0,1.0,1.0,attacker,620000.0
26751,Johan Björdal,40,3.0,2.0,3.0,1.0,defender,360000.0
26763,Abou Diaby,40,5.0,1.0,3.0,1.0,midfielder,2000000.0
26764,Bacary Sagna,43,2.0,12.0,20.0,1.0,defender,4200000.0
26771,Jan Holenda,41,9.0,5.0,5.0,1.0,attacker,560000.0
26774,Atle Roar Haland,49,3.0,2.0,1.0,1.0,defender,280000.0
26797,Julien Gorius,41,21.0,19.0,10.0,1.0,midfielder,720000.0
26801,Hernán Pellerano,42,3.0,2.0,5.0,1.0,defender,820000.0
26802,Asamoah Gyan,40,5.0,4.0,1.0,1.0,attacker,2480000.0
26815,Georgios Paraskevaidis,44,3.0,2.0,3.0,1.0,defender,200000.0
26876,Mirnes Sisic,45,2.0,4.0,3.0,1.0,attacker,500000.0
26878,Tobias Werner,41,25.0,24.0,22.0,1.0,attacker,740000.0
26898,Roman Bednar,43,8.0,4.0,5.0,1.0,attacker,740000.0
26906,Marek Matejovsky,44,5.0,5.0,8.0,1.0,midfielder,
26934,David Bicik,45,1.0,1.0,1.0,1.0,goalkeeper,240000.0
26936,Tomas Sivok,43,9.0,5.0,25.0,1.0,defender,1760000.0
26946,Robert Koren,46,3.0,1.0,2.0,1.0,midfielder,1040000.0
26980,Jovan Kostovski,39,11.0,4.0,8.0,1.0,attacker,300000.0
27017,Dmitriy Khomich,42,1.0,1.0,3.0,1.0,goalkeeper,200000.0
27019,Vladimir Korytko,47,1.0,6.0,1.0,1.0,midfielder,440000.0
27053,Conrad Logan,40,1.0,1.0,3.0,1.0,goalkeeper,210000.0
27108,Konstantinos Makridis,44,5.0,7.0,19.0,1.0,midfielder,420000.0
27114,Younès Kaboul,40,3.0,2.0,10.0,2.0,defender,4200000.0
27116,Benjamin Psaume,41,6.0,6.0,5.0,1.0,attacker,450000.0
27126,Igor Bazhan,44,1.0,1.0,3.0,1.0,goalkeeper,320000.0
27135,Piojo,41,1.0,6.0,3.0,1.0,attacker,280000.0
27138,Amit Quluzade,33,3.0,3.0,1.0,1.0,midfielder,140000.0
27151,Pavlo Ivanov,42,1.0,1.0,5.0,1.0,defender,120000.0
27172,Pavlo Kutas,44,3.0,3.0,22.0,1.0,defender,280000.0
27178,Rúben Fernandes,40,20.0,8.0,50.0,5.0,defender,420000.0
27193,Sergey Omeljanchuk,46,3.0,2.0,5.0,1.0,defender,180000.0
27234,Branimir Petrovic,44,5.0,5.0,8.0,1.0,midfielder,240000.0
27236,Nemanja Rnic,42,3.0,2.0,5.0,1.0,defender,430000.0
27239,Simon Vukcevic,40,2.0,8.0,2.0,1.0,attacker,1660000.0
27244,Ilias Charalampous,46,3.0,1.0,3.0,1.0,defender,360000.0
27245,Jajá,40,15.0,9.0,2.0,1.0,attacker,1500000.0
27292,Daniel Larsson,39,19.0,21.0,19.0,1.0,attacker,640000.0
27300,Rolando,41,11.0,2.0,20.0,2.0,defender,2960000.0
27303,Gerson Magrão,41,6.0,6.0,2.0,1.0,midfielder,960000.0
27304,Gianni Zuiverloon,39,3.0,1.0,18.0,1.0,defender,980000.0
27305,Mathieu Bodmer,43,10.0,4.0,23.0,1.0,midfielder,2800000.0
27306,Mathieu Debuchy,41,14.0,12.0,39.0,1.0,defender,3240000.0
27307,Nicolas Fauvergue,42,2.0,4.0,6.0,1.0,attacker,800000.0
27346,Marcelo Boeck,41,1.0,1.0,1.0,1.0,goalkeeper,520000.0
27349,Muriel,39,1.0,1.0,6.0,1.0,goalkeeper,600000.0
27368,Marcelo Labarthe,42,3.0,3.0,10.0,1.0,midfielder,240000.0
27369,João Guilherme,40,2.0,2.0,3.0,1.0,defender,740000.0
27374,Sidnei,37,6.0,5.0,30.0,1.0,defender,2200000.0
27378,Cleiton Xavier,43,38.0,11.0,4.0,1.0,midfielder,2520000.0
27389,Kévin Gameiro,39,151.0,49.0,13.0,1.0,attacker,5560000.0
27390,Florent Ghisolfi,41,5.0,5.0,3.0,1.0,midfielder,360000.0
27394,Alex Song,39,2.0,7.0,16.0,1.0,midfielder,5860000.0
27448,Marcos Angeleri,43,3.0,1.0,21.0,1.0,defender,810000.0
27453,Diego Colotto,45,7.0,2.0,15.0,1.0,defender,920000.0
27470,Stéphane Mbia,40,14.0,11.0,41.0,2.0,midfielder,3080000.0
27471,Diego Capel,38,8.0,21.0,8.0,1.0,attacker,2840000.0
27486,Kiko Casilla,40,1.0,1.0,12.0,2.0,goalkeeper,1740000.0
27487,Francisco Molinero,41,3.0,1.0,10.0,1.0,defender,420000.0
27488,Braulio Nóbrega,41,8.0,4.0,1.0,1.0,attacker,400000.0
27490,Jean-Louis Leca,41,1.0,1.0,13.0,3.0,goalkeeper,420000.0
27491,Otman Bakkal,41,1.0,1.0,6.0,1.0,midfielder,1700000.0
27493,Iván Cuéllar,42,1.0,2.0,21.0,1.0,goalkeeper,580000.0
27494,Georgios Zisopoulos,42,8.0,2.0,22.0,1.0,midfielder,320000.0
27505,Markus Rosenberg,44,8.0,2.0,1.0,1.0,attacker,2180000.0
27510,Lee Croft,41,4.0,7.0,8.0,1.0,midfielder,530000.0
27511,Gary Cahill,40,20.0,9.0,29.0,2.0,defender,4320000.0
27539,Vanja Ivesa,49,1.0,1.0,7.0,1.0,goalkeeper,360000.0
27554,Manuel Pamic,40,3.0,4.0,7.0,1.0,defender,480000.0
27565,Marin Skender,47,1.0,1.0,3.0,1.0,goalkeeper,320000.0
27577,Clint Dempsey,43,12.0,7.0,4.0,1.0,attacker,3800000.0
27581,Stefanos Siontis,39,1.0,1.0,34.0,1.0,midfielder,160000.0
27583,Markos Vellidis,39,1.0,1.0,18.0,1.0,goalkeeper,330000.0
27592,Lefteris Mappas,44,1.0,1.0,3.0,1.0,goalkeeper,150000.0
27611,Stephan Schröck,40,1.0,1.0,8.0,1.0,midfielder,560000.0
27612,Jeppe Curth,42,20.0,3.0,6.0,1.0,attacker,660000.0
27613,Theodoros Tripotseris,40,1.0,1.0,36.0,1.0,defender,180000.0
27614,James Morrison,40,20.0,16.0,16.0,1.0,midfielder,2700000.0
27644,Morten Moldskred,46,6.0,5.0,5.0,1.0,attacker,280000.0
27659,Martin Cranie,40,3.0,2.0,9.0,1.0,defender,400000.0
27661,Lisandro López,43,13.0,6.0,2.0,1.0,attacker,4760000.0
27667,Vitolo,43,5.0,2.0,19.0,1.0,midfielder,880000.0
27683,Jesús Vázquez,46,5.0,5.0,1.0,1.0,midfielder,720000.0
27700,Keith Watson,36,9.0,7.0,24.0,1.0,defender,280000.0
27706,Mikhail Kerzhakov,39,1.0,1.0,4.0,1.0,goalkeeper,480000.0
27729,Robert Cullen,41,2.0,1.0,2.0,1.0,attacker,270000.0
27783,Yuki Nakashima,42,8.0,4.0,5.0,1.0,attacker,
27800,Atsuto Uchida,38,2.0,11.0,11.0,1.0,defender,2180000.0
27805,Eljero Elia,39,39.0,31.0,28.0,1.0,attacker,3620000.0
27807,Daniele Padelli,41,1.0,1.0,9.0,1.0,goalkeeper,520000.0
27811,Gerard Aafjes,41,3.0,2.0,4.0,1.0,defender,160000.0
27861,Senijad Ibricic,41,10.0,8.0,15.0,1.0,midfielder,1380000.0
27862,Kristijan Ipsa,40,1.0,2.0,3.0,1.0,defender,620000.0
27900,Mensur Mujdza,42,3.0,1.0,12.0,1.0,defender,800000.0
27920,Velimir Radman,43,1.0,1.0,3.0,1.0,goalkeeper,380000.0
27924,Antonio Rukavina,42,2.0,6.0,32.0,1.0,defender,880000.0
27941,Danijel Subasic,42,1.0,1.0,16.0,1.0,goalkeeper,1240000.0
27954,Ognjen Vukojevic,42,1.0,5.0,25.0,1.0,midfielder,1900000.0
27969,Jay Emmanuel-Thomas,35,5.0,6.0,6.0,1.0,midfielder,450000.0
27980,David Raven,41,4.0,9.0,24.0,2.0,defender,310000.0
27986,Tomislav Dujmovic,45,5.0,5.0,8.0,1.0,midfielder,1400000.0
27992,Luka Modrić,41,39.0,91.0,90.0,1.0,midfielder,14200000.0
28002,Damià Abella,44,3.0,2.0,24.0,1.0,defender,960000.0
28003,Lionel Messi,39,452.0,224.0,50.0,1.0,attacker,48000000.0
28004,Javito,42,6.0,2.0,3.0,1.0,attacker,580000.0
28005,Joan Verdú,43,14.0,6.0,9.0,1.0,midfielder,1440000.0
28007,Luca Anania,46,1.0,1.0,3.0,1.0,goalkeeper,160000.0
28020,Massimo Gobbi,46,3.0,12.0,40.0,1.0,defender,1040000.0
28021,Samir Handanovic,42,1.0,1.0,23.0,2.0,goalkeeper,5200000.0
28022,Alessandro Lucarelli,49,6.0,1.0,39.0,2.0,defender,780000.0
28023,Luca Mazzoni,42,1.0,1.0,3.0,1.0,goalkeeper,440000.0
28026,Massimo Paci,48,2.0,1.0,8.0,1.0,defender,420000.0
28027,Nicola Pavarini,52,1.0,1.0,1.0,1.0,goalkeeper,200000.0
28031,Marco Zambelli,41,3.0,5.0,4.0,1.0,defender,560000.0
28037,Pa Saikou Kujabi,39,3.0,4.0,7.0,1.0,defender,250000.0
28124,Vjekoslav Tomic,43,1.0,1.0,1.0,1.0,goalkeeper,300000.0
28140,Max Gradel,38,71.0,65.0,54.0,1.0,attacker,2400000.0
28163,Francisco Rodríguez,45,3.0,2.0,1.0,1.0,defender,1100000.0
28171,Chory Castro,42,18.0,24.0,19.0,1.0,attacker,1420000.0
28179,Mladen Bartulovic,40,20.0,16.0,36.0,4.0,midfielder,460000.0
28186,Jan Lastuvka,44,1.0,1.0,10.0,1.0,goalkeeper,640000.0
28245,Kenwyne Jones,42,6.0,5.0,5.0,1.0,attacker,2400000.0
28252,Alban Meha,40,7.0,5.0,8.0,1.0,midfielder,400000.0
28260,Álvaro Arbeloa,43,3.0,9.0,38.0,1.0,defender,3600000.0
28261,José Manuel Jurado,40,17.0,21.0,16.0,1.0,midfielder,3120000.0
28283,Emrah Eren,47,1.0,9.0,4.0,1.0,defender,660000.0
28285,Dani Pacheco,35,3.0,3.0,10.0,1.0,midfielder,460000.0
28289,Filipe da Costa,42,6.0,1.0,5.0,1.0,attacker,440000.0
28306,Gennaro Bracigliano,46,1.0,1.0,3.0,1.0,goalkeeper,1200000.0
28307,Jonathan Brison,43,1.0,5.0,17.0,1.0,defender,620000.0
28308,Jasmin Buric,39,1.0,1.0,3.0,1.0,goalkeeper,220000.0
28318,Pape Diakhaté,42,3.0,1.0,19.0,1.0,defender,1600000.0
28328,Julien Féret,44,23.0,27.0,8.0,1.0,midfielder,1340000.0
28335,Christophe Jallet,43,6.0,20.0,23.0,1.0,defender,1500000.0
28336,Mile Jedinak,42,6.0,4.0,19.0,1.0,midfielder,2400000.0
28347,Jérémy Sapina,41,2.0,2.0,6.0,2.0,defender,520000.0
28348,Olivier Sorin,45,1.0,1.0,3.0,1.0,goalkeeper,1200000.0
28356,Denis Petric,38,1.0,1.0,1.0,1.0,goalkeeper,340000.0
28393,Andraz Kirm,42,3.0,7.0,7.0,1.0,midfielder,500000.0
28396,Edin Dzeko,40,234.0,110.0,67.0,2.0,attacker,8560000.0
28436,Ajdin Mahmutovic,40,8.0,1.0,1.0,1.0,attacker,340000.0
28456,Boris Pandza,39,3.0,2.0,1.0,1.0,defender,340000.0
28463,Shikabala,40,1.0,1.0,2.0,1.0,attacker,700000.0
28481,Avdija Vrsajevic,40,3.0,10.0,16.0,1.0,defender,440000.0
28490,Diego León,42,6.0,3.0,6.0,1.0,midfielder,320000.0
28511,David Gigliotti,41,8.0,4.0,1.0,1.0,attacker,470000.0
28594,Sasa Kajkut,42,6.0,2.0,6.0,1.0,attacker,120000.0
28643,Romeu,41,6.0,3.0,13.0,1.0,midfielder,660000.0
28683,Gojko Kacar,39,5.0,1.0,9.0,1.0,midfielder,2320000.0
28698,Milan Stepanov,43,3.0,2.0,6.0,1.0,defender,1280000.0
28705,Dusan Veskovac,40,3.0,1.0,5.0,1.0,defender,410000.0
28716,Adi Adilovic,43,1.0,1.0,1.0,1.0,goalkeeper,140000.0
28719,Sanel Jahic,44,1.0,2.0,4.0,1.0,defender,420000.0
28728,Colin Doyle,41,1.0,1.0,3.0,1.0,goalkeeper,180000.0
28753,Juan Pablo Caffa,42,1.0,2.0,3.0,1.0,midfielder,580000.0
28775,Stanislav Sestak,43,12.0,4.0,7.0,1.0,attacker,1160000.0
28800,Lewis Guy,41,5.0,3.0,2.0,1.0,attacker,280000.0
28801,Peter Ramage,42,3.0,2.0,9.0,1.0,defender,520000.0
28809,Willo Flood,41,6.0,7.0,21.0,1.0,midfielder,460000.0
28810,Nedum Onuoha,39,3.0,2.0,5.0,1.0,defender,1900000.0
28815,Jan Wuytens,41,2.0,1.0,18.0,1.0,defender,530000.0
28817,Gabriele Perico,42,3.0,2.0,11.0,1.0,defender,220000.0
28818,Luca Belingheri,43,6.0,6.0,6.0,1.0,midfielder,300000.0
28827,Alessandro Gazzi,43,3.0,1.0,40.0,1.0,midfielder,640000.0
28828,Gabriele Aldegani,50,1.0,1.0,3.0,1.0,goalkeeper,60000.0
28833,Andrea Coda,41,1.0,1.0,27.0,1.0,defender,1070000.0
28841,Davide Moro,44,5.0,5.0,1.0,1.0,midfielder,840000.0
28845,Andrea Raggi,42,5.0,5.0,25.0,1.0,defender,1060000.0
28850,Benjamin Onwuachi,42,7.0,2.0,3.0,1.0,attacker,540000.0
28851,Manuel Coppola,44,5.0,5.0,6.0,1.0,midfielder,240000.0
28855,Raffaele Palladino,42,12.0,6.0,8.0,1.0,attacker,2060000.0
28862,Michael Agazzi,42,1.0,1.0,4.0,1.0,goalkeeper,1640000.0
28868,Tiberio Guarente,41,2.0,3.0,11.0,1.0,midfielder,1420000.0
28878,Ryan Nelsen,49,1.0,2.0,9.0,1.0,defender,1300000.0
28890,Tomislav Mikulic,44,3.0,2.0,8.0,1.0,defender,410000.0
28891,Cícero,40,13.0,5.0,11.0,1.0,attacker,740000.0
28922,Taye Taiwo,41,4.0,9.0,4.0,1.0,defender,2240000.0
28935,Paolo Dellafiore,41,3.0,2.0,1.0,1.0,defender,648000.0
28936,Riccardo Meggiorini,41,19.0,17.0,37.0,1.0,attacker,900000.0
28937,Roman Shishkin,39,3.0,8.0,25.0,1.0,midfielder,1000000.0
28947,Gonzalo Castro,39,34.0,62.0,49.0,1.0,midfielder,3400000.0
28953,Liam Fontaine,40,1.0,2.0,13.0,1.0,defender,350000.0
28964,Saulius Mikoliunas,42,2.0,1.0,11.0,1.0,defender,308000.0
28973,Steven Davis,41,16.0,28.0,24.0,1.0,midfielder,1760000.0
28984,Sol Bamba,41,4.0,1.0,20.0,1.0,defender,700000.0
28987,Roy Contout,41,5.0,6.0,10.0,1.0,attacker,840000.0
28990,Charlie Adam,40,24.0,20.0,46.0,2.0,midfielder,1980000.0
28992,Eren Aydin,44,3.0,4.0,1.0,1.0,defender,360000.0
28997,Antonis Georgallidis,44,1.0,1.0,2.0,1.0,goalkeeper,220000.0
29004,Gary MacKenzie,41,3.0,2.0,1.0,1.0,defender,260000.0
29006,Ross McCormack,40,9.0,6.0,6.0,1.0,attacker,2960000.0
29007,Brian McLean,41,1.0,2.0,6.0,1.0,defender,170000.0
29016,Christopher Samba,42,12.0,3.0,16.0,1.0,defender,3800000.0
29023,Steven Smith,41,3.0,7.0,14.0,1.0,defender,640000.0
29035,Ederson,40,5.0,4.0,4.0,1.0,midfielder,2760000.0
29038,Alexandros Tsemperidis,40,3.0,3.0,1.0,1.0,midfielder,220000.0
29039,Paulo Machado,40,10.0,8.0,7.0,1.0,midfielder,940000.0
29051,Manolo Reina,41,1.0,1.0,8.0,1.0,goalkeeper,560000.0
29055,Jesús Gámez,41,3.0,4.0,27.0,1.0,defender,2800000.0
29056,César Navas,46,3.0,6.0,43.0,2.0,defender,1380000.0
29061,Javier Baraja,46,1.0,1.0,7.0,1.0,midfielder,560000.0
29065,Abel Gómez,44,5.0,5.0,2.0,1.0,midfielder,440000.0
29073,Fernando Usero,42,13.0,11.0,28.0,1.0,midfielder,340000.0
29091,Nenê,45,1.0,5.0,4.0,1.0,midfielder,2960000.0
29104,Manolo Martínez,46,1.0,2.0,7.0,1.0,defender,360000.0
29115,Igor Angulo,42,8.0,3.0,3.0,1.0,attacker,200000.0
29122,Anthony Annan,40,3.0,3.0,2.0,1.0,midfielder,620000.0
29124,Aritz Aduriz,45,149.0,41.0,82.0,1.0,attacker,2440000.0
29152,Danny Graham,41,6.0,10.0,1.0,1.0,attacker,1180000.0
29158,Andrew Taylor,40,3.0,4.0,7.0,1.0,defender,900000.0
29159,Ross Turnbull,41,1.0,1.0,1.0,1.0,goalkeeper,680000.0
29170,Javier Camuñas,46,1.0,6.0,5.0,1.0,attacker,1640000.0
29178,Nino,46,4.0,1.0,3.0,1.0,attacker,880000.0
29187,Pedro Ríos,44,6.0,3.0,8.0,1.0,attacker,740000.0
29193,Rubén Suárez,47,9.0,6.0,1.0,1.0,attacker,460000.0
29208,Davide Succi,45,3.0,4.0,2.0,1.0,attacker,480000.0
29213,Andreas Granqvist,41,11.0,9.0,42.0,2.0,defender,1760000.0
29220,Dorge Kouemaha,43,7.0,1.0,3.0,1.0,attacker,860000.0
29237,Stefan Babovic,39,6.0,3.0,4.0,1.0,midfielder,1480000.0
29241,Thiago Silva,42,21.0,9.0,44.0,1.0,defender,8480000.0
29246,Yuriy Zhevnov,45,1.0,1.0,1.0,1.0,goalkeeper,980000.0
29258,Edgar Manucharyan,39,14.0,9.0,5.0,1.0,attacker,290000.0
29260,Giorgio Chiellini,42,13.0,13.0,57.0,1.0,defender,6500000.0
29262,Ivan,44,3.0,2.0,3.0,1.0,defender,1080000.0
29280,Jérémy Blayac,43,3.0,2.0,2.0,1.0,attacker,460000.0
29311,Mounir Obbadi,43,7.0,5.0,26.0,1.0,midfielder,790000.0
29316,Cyril Théréau,43,66.0,17.0,17.0,1.0,attacker,760000.0
29322,Sigourney Bandjar,42,3.0,5.0,2.0,1.0,defender,280000.0
29324,Robert Braber,43,10.0,9.0,10.0,1.0,midfielder,240000.0
29351,Bocundji Ca,39,3.0,1.0,6.0,1.0,midfielder,700000.0
29354,Ivan Sproule,45,8.0,4.0,2.0,1.0,attacker,520000.0
29356,Dwight Tiendalli,41,1.0,1.0,7.0,1.0,defender,580000.0
29364,João Moutinho,40,25.0,76.0,76.0,1.0,midfielder,6400000.0
29366,Edinho,44,65.0,7.0,27.0,2.0,attacker,520000.0
29377,Ibson,42,5.0,5.0,2.0,1.0,midfielder,1280000.0
29386,Fevzi Elmas,43,1.0,1.0,3.0,1.0,goalkeeper,220000.0
29387,Hasan Kabze,44,20.0,9.0,12.0,1.0,attacker,780000.0
29390,Elmar Bjarnason,39,8.0,9.0,32.0,1.0,midfielder,300000.0
29391,Michael McGovern,42,1.0,1.0,3.0,1.0,goalkeeper,140000.0
29392,Kjartan Finnbogason,40,22.0,3.0,12.0,1.0,attacker,170000.0
29401,Sami Khedira,39,26.0,23.0,33.0,1.0,midfielder,8600000.0
29411,Ergün Teber,41,3.0,2.0,12.0,1.0,defender,560000.0
29412,Köksal Yedek,41,5.0,6.0,5.0,1.0,midfielder,280000.0
29414,Gary Harkins,41,15.0,21.0,16.0,1.0,midfielder,230000.0
29424,Paulinho,40,15.0,4.0,8.0,1.0,attacker,2100000.0
29434,Yohan Cabaye,40,25.0,16.0,52.0,1.0,midfielder,5000000.0
29456,Rasmus Lindgren,41,5.0,2.0,20.0,1.0,defender,1080000.0
29494,Hakan Balta,43,4.0,3.0,28.0,1.0,defender,1420000.0
29544,Gunther Vanaudenaerde,42,3.0,1.0,5.0,1.0,defender,230000.0
29559,Guillermo Ochoa,41,1.0,1.0,13.0,1.0,goalkeeper,2400000.0
29574,Jesús Corona,45,1.0,1.0,3.0,1.0,goalkeeper,
29586,Andreas Lukse,38,1.0,1.0,3.0,1.0,goalkeeper,
29594,Graziano Pellè,41,82.0,28.0,26.0,1.0,attacker,2280000.0
29604,Riccardo Cazzola,41,3.0,1.0,10.0,1.0,midfielder,280000.0
29605,Daniel Ciofani,41,22.0,3.0,3.0,1.0,attacker,460000.0
29622,Veli Kavlak,38,6.0,10.0,30.0,1.0,midfielder,1570000.0
29627,Merter Yüce,41,3.0,6.0,25.0,1.0,midfielder,220000.0
29631,Ufuk Ceylan,40,1.0,1.0,1.0,1.0,goalkeeper,380000.0
29642,Sertan Vardar,44,3.0,8.0,7.0,1.0,attacker,240000.0
29671,Oleg Shandruk,43,3.0,2.0,4.0,1.0,defender,530000.0
29672,Efe Inanc,46,3.0,1.0,2.0,1.0,midfielder,540000.0
29678,Ugur Kavuk,47,3.0,2.0,7.0,1.0,defender,420000.0
29686,Tolga Özgen,46,1.0,1.0,3.0,1.0,goalkeeper,180000.0
29692,Lukasz Fabianski,41,1.0,1.0,11.0,1.0,goalkeeper,2000000.0
29712,John Ruddy,40,1.0,1.0,2.0,1.0,goalkeeper,1080000.0
29745,Piotr Polczak,40,2.0,1.0,8.0,1.0,defender,180000.0
29819,Mariusz Pawelek,45,1.0,1.0,1.0,1.0,goalkeeper,360000.0
29835,Jakub Blaszczykowski,40,20.0,26.0,8.0,1.0,attacker,3620000.0
29855,Ibou,40,20.0,9.0,5.0,1.0,attacker,440000.0
29863,Mitchell Schet,38,4.0,5.0,14.0,1.0,attacker,270000.0
29865,Julian Schuster,41,7.0,7.0,31.0,1.0,midfielder,1200000.0
29894,Georgios Galitsios,40,1.0,7.0,32.0,1.0,defender,700000.0
29896,Fotis Kipouros,51,1.0,1.0,1.0,1.0,goalkeeper,220000.0
29903,Benjamin Kirsten,39,1.0,1.0,3.0,1.0,goalkeeper,300000.0
29936,Marc Höcher,42,5.0,10.0,2.0,1.0,attacker,240000.0
29962,Daniele Dessena,39,9.0,5.0,39.0,2.0,midfielder,1040000.0
29974,Patrick McCarthy,43,3.0,2.0,9.0,1.0,defender,700000.0
29975,Andrew Surman,40,2.0,11.0,14.0,1.0,midfielder,1300000.0
29977,Branko Ilic,43,3.0,2.0,1.0,1.0,defender,440000.0
29993,Sven Bender,37,8.0,8.0,21.0,1.0,midfielder,8000000.0
29997,Heinrich Schmidtgal,40,3.0,1.0,5.0,1.0,defender,510000.0
30003,Wout Brama,40,6.0,10.0,23.0,1.0,midfielder,1180000.0
30059,Lars Bender,37,18.0,29.0,43.0,1.0,midfielder,8800000.0
30070,Niko Bungert,40,5.0,1.0,10.0,1.0,defender,860000.0
30097,Xabier Castillo,40,3.0,4.0,1.0,1.0,defender,1000000.0
30263,Stefano Padovan,32,8.0,4.0,5.0,1.0,attacker,120000.0
30290,Kenneth Vermeer,40,1.0,1.0,3.0,1.0,goalkeeper,1340000.0
30304,Grétar Steinsson,44,1.0,5.0,1.0,1.0,defender,2010000.0
30306,Ivanildo,40,6.0,6.0,20.0,1.0,attacker,580000.0
30308,Ivo Ilicevic,39,12.0,5.0,13.0,1.0,attacker,1420000.0
30321,Óscar Trejo,38,25.0,32.0,58.0,2.0,midfielder,1120000.0
30332,Daniele Capelli,40,3.0,2.0,12.0,1.0,defender,600000.0
30333,Marco Motta,40,1.0,3.0,8.0,1.0,defender,1400000.0
30338,Kári Árnason,44,3.0,2.0,3.0,1.0,defender,240000.0
30365,Mikael Dahlberg,41,4.0,1.0,1.0,1.0,attacker,260000.0
30379,Kaspars Gorkss,44,3.0,1.0,3.0,1.0,defender,480000.0
30386,Mattias Bjärsmyr,40,3.0,2.0,8.0,1.0,defender,620000.0
30391,Rasmus Elm,38,5.0,6.0,6.0,1.0,midfielder,3000000.0
30418,Marcus Berg,40,110.0,35.0,42.0,1.0,attacker,2600000.0
30428,Nikolaos Lazaridis,47,11.0,2.0,21.0,1.0,defender,470000.0
30431,Nizamettin Caliskan,39,1.0,7.0,13.0,1.0,midfielder,320000.0
30436,Stergos Marinos,39,4.0,10.0,34.0,1.0,defender,540000.0
30456,Marc Wilson,39,3.0,1.0,21.0,1.0,defender,1008000.0
30471,James Vaughan,38,8.0,4.0,2.0,1.0,attacker,720000.0
30473,Fred Benson,42,22.0,5.0,5.0,1.0,attacker,270000.0
30476,Samil Cinaz,40,6.0,4.0,56.0,2.0,midfielder,540000.0
30505,Zé Love,39,2.0,4.0,4.0,1.0,attacker,1360000.0
30543,Alberto Rodríguez,42,3.0,2.0,1.0,1.0,defender,1220000.0
30546,Benjamin Delacourt,41,3.0,2.0,11.0,1.0,defender,180000.0
30553,Daan Van Gijseghem,38,3.0,2.0,4.0,1.0,defender,640000.0
30556,Ludovic Buysens,40,3.0,2.0,6.0,1.0,defender,320000.0
30584,Juan Manuel Vargas,43,13.0,4.0,17.0,1.0,defender,4240000.0
30585,Piet Velthuizen,40,1.0,1.0,4.0,1.0,goalkeeper,1040000.0
30593,Michael Bradley,39,2.0,2.0,8.0,1.0,midfielder,1460000.0
30617,Milano Koenders,40,3.0,2.0,9.0,2.0,defender,460000.0
30638,Sergio Floccari,44,32.0,10.0,12.0,1.0,attacker,2280000.0
30654,Adrián Ricchiuti,48,9.0,6.0,6.0,1.0,attacker,210000.0
30666,Haris Medunjanin,41,8.0,10.0,10.0,1.0,midfielder,640000.0
30667,Robbert Schilder,40,5.0,3.0,11.0,1.0,defender,640000.0
30668,Derk Boerrigter,40,7.0,7.0,4.0,1.0,attacker,1100000.0
30670,Vurnon Anita,37,6.0,10.0,32.0,1.0,midfielder,1940000.0
30671,Jordan Remacle,39,13.0,21.0,7.0,1.0,attacker,460000.0
30672,Kenneth Van Goethem,42,1.0,1.0,8.0,1.0,midfielder,300000.0
30677,Gustavo Cabral,41,8.0,5.0,64.0,1.0,defender,2000000.0
30687,Maxi Moralez,39,13.0,19.0,11.0,1.0,midfielder,1280000.0
30690,Sergio Romero,39,1.0,1.0,5.0,1.0,goalkeeper,1720000.0
30694,Juan Manuel Torres,41,2.0,2.0,14.0,1.0,midfielder,2500000.0
30697,Ron Vlaar,41,7.0,5.0,19.0,1.0,defender,1780000.0
30698,Jonathan Martins Pereira,40,3.0,5.0,25.0,1.0,defender,620000.0
30699,Arthur Sorin,41,3.0,1.0,3.0,1.0,defender,260000.0
30700,Dusan Predrag Djuric,42,1.0,2.0,8.0,1.0,midfielder,540000.0
30710,Ismail Aissati,38,4.0,24.0,14.0,1.0,midfielder,780000.0
30732,Levan Kenia,36,4.0,5.0,5.0,1.0,midfielder,440000.0
30739,Mikel John Obi,39,4.0,3.0,31.0,1.0,midfielder,4840000.0
30741,Sepp De Roover,41,1.0,4.0,8.0,1.0,defender,600000.0
30747,Emiliano Armenteros,40,8.0,8.0,18.0,1.0,attacker,720000.0
30749,Mariano Barbosa,42,1.0,1.0,3.0,1.0,goalkeeper,530000.0
30753,Enrique Bologna,44,1.0,1.0,3.0,1.0,goalkeeper,
30757,Renato Civelli,43,10.0,3.0,31.0,2.0,defender,900000.0
30758,Darío Cvitanich,42,28.0,3.0,16.0,1.0,attacker,1380000.0
30767,Gabriel Paletta,40,5.0,3.0,36.0,4.0,defender,2080000.0
30782,Santiago Gentiletti,41,1.0,1.0,19.0,1.0,defender,560000.0
